Year;average_satisfaction_of_red_individuals;average_satisfaction_of_blue_individuals
38025;93.692;92.615
38030;93.692;92.615
38035;93.692;92.615
38040;93.692;92.615
38045;93.692;92.615
38050;93.692;92.769
38055;93.692;92.769
38060;93.692;92.769
38065;93.692;92.769
38070;93.692;92.769
38075;93.692;92.769
38080;93.692;92.769
38085;93.692;92.769
38090;93.692;92.769
38095;93.692;92.769
38100;93.692;92.769
38105;93.692;92.769
38110;93.692;92.769
38115;93.692;92.769
38120;93.692;92.769
38125;93.692;92.769
38130;93.692;92.769
38135;93.692;92.769
38140;93.692;92.769
38145;93.692;92.769
38150;93.692;92.769
38155;93.692;92.769
38160;93.692;92.769
38165;93.692;92.769
38170;93.692;92.769
38175;93.692;92.769
38180;93.692;92.769
38185;93.692;92.769
38190;93.692;92.769
38195;93.692;92.769
38200;93.692;92.923
38205;93.692;92.923
38210;93.692;92.923
38215;93.692;92.923
38220;93.692;92.923
38225;93.692;92.923
38230;93.692;92.923
38235;93.692;92.923
38240;93.692;92.923
38245;93.692;92.923
38250;93.692;92.923
38255;93.692;92.923
38260;93.692;92.923
38265;93.692;92.923
38270;93.692;92.923
38275;93.692;92.923
38280;93.692;92.923
38285;93.692;92.923
38290;93.692;92.923
38295;93.692;92.923
38300;93.692;92.923
38305;93.692;92.923
38310;93.692;92.923
38315;93.692;92.923
38320;93.692;92.923
38325;93.692;92.923
38330;93.692;92.923
38335;93.692;93.077
38340;93.692;93.077
38345;93.692;93.077
38350;93.692;93.077
38355;93.692;93.231
38360;93.692;93.231
38365;93.692;93.231
38370;93.692;93.231
38375;93.692;93.231
38380;93.692;93.231
38385;93.692;93.385
38390;93.692;93.385
38395;93.692;93.385
38400;93.692;93.385
38405;93.692;93.385
38410;93.692;93.538
38415;93.692;93.538
38420;93.692;93.538
38425;93.692;93.538
38430;93.692;93.538
38435;93.692;93.538
38440;93.692;93.538
38445;93.692;93.538
38450;93.692;93.538
38455;93.692;93.538
38460;93.692;93.538
38465;93.692;93.538
38470;93.692;93.538
38475;93.692;93.538
38480;93.846;93.538
38485;93.846;93.538
38490;93.846;93.538
38495;93.846;93.538
38500;93.846;93.538
38505;93.846;93.538
38510;93.846;93.538
38515;93.846;93.538
38520;93.846;93.538
38525;93.846;93.538
38530;93.846;93.538
38535;93.846;93.538
38540;93.846;93.538
38545;93.846;93.538
38550;93.846;93.538
38555;93.846;93.538
38560;93.846;93.538
38565;93.846;93.538
38570;93.846;93.538
38575;93.846;93.538
38580;93.846;93.538
38585;93.846;93.538
38590;93.846;93.538
38595;93.846;93.692
38600;93.846;93.692
38605;93.846;93.692
38610;93.846;93.692
38615;93.846;93.692
38620;93.846;93.692
38625;93.846;93.692
38630;93.846;93.692
38635;93.846;93.692
38640;94.0;93.692
38645;94.0;93.692
38650;94.154;93.692
38655;94.154;93.692
38660;94.154;93.692
38665;94.154;93.692
38670;94.154;93.692
38675;94.154;93.692
38680;94.154;93.692
38685;94.154;93.692
38690;94.154;93.692
38695;94.308;93.692
38700;94.308;93.692
38705;94.308;93.692
38710;94.308;93.692
38715;94.308;93.692
38720;94.308;93.692
38725;94.308;93.692
38730;94.308;93.692
38735;94.308;93.692
38740;94.308;93.692
38745;94.308;93.692
38750;94.308;93.692
38755;94.308;93.692
38760;94.308;93.692
38765;94.308;93.692
38770;94.308;93.692
38775;94.462;93.692
38780;94.462;93.692
38785;94.462;93.692
38790;94.462;93.692
38795;94.462;93.692
38800;94.462;93.692
38805;94.462;93.692
38810;94.462;93.692
38815;94.462;93.692
38820;94.462;93.692
38825;94.462;93.692
38830;94.462;93.846
38835;94.462;93.846
38840;94.462;93.846
38845;94.462;93.846
38850;94.462;93.846
38855;94.462;93.846
38860;94.462;93.846
38865;94.462;93.846
38870;94.462;93.846
38875;94.462;93.846
38880;94.462;93.846
38885;94.462;93.846
38890;94.462;93.846
38895;94.462;93.846
38900;94.462;93.846
38905;94.462;93.846
38910;94.462;93.846
38915;94.462;93.846
38920;94.462;93.846
38925;94.462;93.846
38930;94.462;93.846
38935;94.462;93.846
38940;94.462;93.846
38945;94.462;93.846
38950;94.615;93.846
38955;94.615;93.846
38960;94.615;93.846
38965;94.615;93.846
38970;94.615;93.846
38975;94.615;93.846
38980;94.615;93.846
38985;94.615;93.846
38990;94.615;93.846
38995;94.615;93.846
39000;94.615;93.846
39005;94.615;93.846
39010;94.615;93.846
39015;94.615;93.846
39020;94.615;93.846
39025;94.615;93.846
39030;94.615;94.0
39035;94.615;94.0
39040;94.615;94.0
39045;94.615;94.0
39050;94.615;94.0
39055;94.615;94.0
39060;94.769;94.0
39065;94.769;94.0
39070;94.769;94.0
39075;94.769;94.0
39080;94.769;94.0
39085;94.769;94.0
39090;94.769;94.0
39095;94.769;94.0
39100;94.769;94.0
39105;94.769;94.0
39110;94.769;94.0
39115;94.769;94.0
39120;94.769;94.0
39125;94.769;94.0
39130;94.769;94.0
39135;94.769;94.0
39140;94.769;94.0
39145;94.769;94.0
39150;94.769;94.0
39155;94.769;94.0
39160;94.769;94.0
39165;94.769;94.0
39170;94.769;94.0
39175;94.769;94.0
39180;94.769;94.0
39185;94.769;94.0
39190;94.769;94.0
39195;94.769;94.0
39200;94.769;94.0
39205;94.769;94.0
39210;94.769;94.0
39215;94.769;94.0
39220;94.769;94.0
39225;94.769;94.0
39230;94.769;94.0
39235;94.769;94.0
39240;94.769;94.0
39245;94.769;94.0
39250;94.769;94.0
39255;94.769;94.0
39260;94.769;94.0
39265;94.769;94.0
39270;94.769;94.0
39275;94.769;94.0
39280;94.769;94.0
39285;94.769;94.0
39290;94.769;94.0
39295;94.769;94.0
39300;94.923;94.0
39305;94.923;94.0
39310;94.923;94.0
39315;94.923;94.0
39320;94.923;94.0
39325;94.923;94.0
39330;94.923;94.0
39335;94.923;94.0
39340;94.923;94.0
39345;95.077;94.154
39350;95.077;94.154
39355;95.077;94.154
39360;95.077;94.154
39365;95.077;94.154
39370;95.077;94.154
39375;95.077;94.154
39380;95.077;94.154
39385;95.077;94.154
39390;95.077;94.154
39395;95.077;94.154
39400;95.077;94.154
39405;95.077;94.154
39410;95.077;94.154
39415;95.077;94.154
39420;95.077;94.154
39425;95.077;94.154
39430;95.077;94.154
39435;95.077;94.154
39440;95.077;94.154
39445;95.077;94.154
39450;95.077;94.154
39455;95.077;94.154
39460;95.077;94.154
39465;95.077;94.154
39470;95.077;94.154
39475;95.077;94.154
39480;95.077;94.154
39485;95.077;94.154
39490;95.077;94.154
39495;95.077;94.154
39500;95.077;94.154
39505;95.077;94.154
39510;95.077;94.154
39515;95.077;94.154
39520;95.077;94.154
39525;95.077;94.154
39530;95.077;94.154
39535;95.077;94.154
39540;95.077;94.154
39545;95.077;94.154
39550;95.077;94.154
39555;95.077;94.154
39560;95.077;94.154
39565;95.077;94.154
39570;95.077;94.154
39575;95.077;94.154
39580;95.077;94.154
39585;95.077;94.154
39590;95.077;94.154
39595;95.077;94.154
39600;95.077;94.154
39605;95.077;94.154
39610;95.077;94.154
39615;95.077;94.154
39620;95.077;94.154
39625;95.077;94.154
39630;95.077;94.154
39635;95.077;94.154
39640;95.077;94.154
39645;95.231;94.154
39650;95.231;94.154
39655;95.231;94.154
39660;95.231;94.154
39665;95.231;94.154
39670;95.231;94.154
39675;95.231;94.154
39680;95.231;94.154
39685;95.231;94.154
39690;95.231;94.154
39695;95.231;94.154
39700;95.231;94.154
39705;95.231;94.154
39710;95.231;94.154
39715;95.231;94.154
39720;95.231;94.154
39725;95.231;94.154
39730;95.231;94.154
39735;95.231;94.154
39740;95.231;94.154
39745;95.231;94.154
39750;95.231;94.154
39755;95.231;94.154
39760;95.231;94.154
39765;95.231;94.154
39770;95.231;94.154
39775;95.231;94.154
39780;95.231;94.154
39785;95.231;94.154
39790;95.231;94.154
39795;95.231;94.154
39800;95.231;94.154
39805;95.231;94.154
39810;95.231;94.154
39815;95.231;94.154
39820;95.231;94.154
39825;95.231;94.154
39830;95.231;94.154
39835;95.231;94.154
39840;95.231;94.154
39845;95.231;94.154
39850;95.231;94.154
39855;95.231;94.308
39860;95.231;94.308
39865;95.231;94.308
39870;95.231;94.308
39875;95.231;94.308
39880;95.231;94.308
39885;95.231;94.308
39890;95.231;94.308
39895;95.231;94.308
39900;95.231;94.308
39905;95.231;94.308
39910;95.231;94.308
39915;95.231;94.308
39920;95.231;94.308
39925;95.231;94.308
39930;95.231;94.308
39935;95.231;94.308
39940;95.231;94.308
39945;95.231;94.308
39950;95.231;94.308
39955;95.231;94.308
39960;95.231;94.308
39965;95.231;94.308
39970;95.231;94.308
39975;95.231;94.308
39980;95.231;94.308
39985;95.231;94.308
39990;95.231;94.308
39995;95.385;94.308
40000;95.385;94.308
40005;95.385;94.308
40010;95.385;94.308
40015;95.385;94.462
40020;95.385;94.462
40025;95.385;94.462
40030;95.385;94.462
40035;95.385;94.462
40040;95.385;94.462
40045;95.385;94.462
40050;95.385;94.462
40055;95.385;94.462
40060;95.385;94.462
40065;95.385;94.462
40070;95.385;94.462
40075;95.385;94.462
40080;95.385;94.462
40085;95.385;94.462
40090;95.385;94.462
40095;95.385;94.462
40100;95.385;94.462
40105;95.385;94.462
40110;95.385;94.462
40115;95.385;94.462
40120;95.385;94.462
40125;95.385;94.462
40130;95.385;94.462
40135;95.385;94.462
40140;95.385;94.462
40145;95.385;94.462
40150;95.385;94.462
40155;95.385;94.462
40160;95.385;94.462
40165;95.385;94.462
40170;95.385;94.462
40175;95.385;94.462
40180;95.385;94.462
40185;95.385;94.462
40190;95.385;94.462
40195;95.385;94.462
40200;95.385;94.462
40205;95.385;94.462
40210;95.385;94.462
40215;95.385;94.462
40220;95.385;94.462
40225;95.385;94.462
40230;95.385;94.462
40235;95.385;94.462
40240;95.385;94.462
40245;95.385;94.462
40250;95.385;94.462
40255;95.385;94.462
40260;95.385;94.462
40265;95.385;94.462
40270;95.385;94.462
40275;95.385;94.462
40280;95.385;94.462
40285;95.385;94.462
40290;95.385;94.462
40295;95.385;94.462
40300;95.385;94.462
40305;95.385;94.462
40310;95.385;94.462
40315;95.385;94.462
40320;95.385;94.462
40325;95.385;94.462
40330;95.385;94.462
40335;95.385;94.462
40340;95.385;94.462
40345;95.385;94.462
40350;95.385;94.462
40355;95.385;94.462
40360;95.385;94.462
40365;95.385;94.462
40370;95.385;94.462
40375;95.385;94.462
40380;95.385;94.462
40385;95.385;94.462
40390;95.385;94.462
40395;95.385;94.462
40400;95.385;94.462
40405;95.385;94.462
40410;95.385;94.462
40415;95.385;94.462
40420;95.385;94.462
40425;95.385;94.462
40430;95.385;94.462
40435;95.385;94.462
40440;95.385;94.462
40445;95.385;94.462
40450;95.385;94.462
40455;95.385;94.462
40460;95.385;94.462
40465;95.385;94.462
40470;95.385;94.462
40475;95.385;94.462
40480;95.385;94.462
40485;95.385;94.462
40490;95.385;94.462
40495;95.385;94.462
40500;95.385;94.462
40505;95.385;94.462
40510;95.385;94.462
40515;95.385;94.462
40520;95.385;94.462
40525;95.385;94.462
40530;95.385;94.462
40535;95.385;94.462
40540;95.385;94.462
40545;95.385;94.615
40550;95.385;94.615
40555;95.385;94.615
40560;95.385;94.615
40565;95.385;94.615
40570;95.385;94.615
40575;95.385;94.615
40580;95.385;94.615
40585;95.385;94.615
40590;95.385;94.615
40595;95.385;94.615
40600;95.385;94.615
40605;95.385;94.615
40610;95.385;94.615
40615;95.385;94.615
40620;95.385;94.769
40625;95.385;94.769
40630;95.385;94.769
40635;95.385;94.769
40640;95.385;94.769
40645;95.385;94.769
40650;95.385;94.769
40655;95.385;94.769
40660;95.385;94.769
40665;95.385;94.769
40670;95.385;94.769
40675;95.385;94.769
40680;95.385;94.769
40685;95.385;94.769
40690;95.385;94.769
40695;95.385;94.769
40700;95.385;94.769
40705;95.385;94.769
40710;95.385;94.769
40715;95.385;94.769
40720;95.385;94.769
40725;95.385;94.769
40730;95.385;94.769
40735;95.385;94.769
40740;95.385;94.769
40745;95.385;94.769
40750;95.385;94.769
40755;95.385;94.769
40760;95.385;94.769
40765;95.385;94.769
40770;95.385;94.769
40775;95.385;94.769
40780;95.385;94.769
40785;95.385;94.769
40790;95.385;94.769
40795;95.385;94.769
40800;95.385;94.769
40805;95.385;94.769
40810;95.385;94.769
40815;95.385;94.769
40820;95.385;94.769
40825;95.385;94.769
40830;95.385;94.769
40835;95.385;94.769
40840;95.538;94.769
40845;95.538;94.769
40850;95.538;94.769
40855;95.538;94.769
40860;95.692;94.769
40865;95.692;94.769
40870;95.692;94.769
40875;95.692;94.769
40880;95.692;94.769
40885;95.692;94.769
40890;95.692;94.769
40895;95.692;94.769
40900;95.692;94.769
40905;95.692;94.769
40910;95.692;94.769
40915;95.692;94.769
40920;95.692;94.769
40925;95.692;94.769
40930;95.692;94.769
40935;95.692;94.769
40940;95.692;94.769
40945;95.692;94.769
40950;95.692;94.769
40955;95.692;94.769
40960;95.692;94.769
40965;95.692;94.769
40970;95.692;94.769
40975;95.692;94.769
40980;95.692;94.769
40985;95.692;94.769
40990;95.692;94.769
40995;95.692;94.769
41000;95.692;94.923
41005;95.692;94.923
41010;95.692;94.923
41015;95.692;94.923
41020;95.692;94.923
41025;95.692;94.923
41030;95.692;94.923
41035;95.692;94.923
41040;95.692;94.923
41045;95.692;94.923
41050;95.692;94.923
41055;95.692;94.923
41060;95.692;94.923
41065;95.692;94.923
41070;95.692;94.923
41075;95.692;94.923
41080;95.692;94.923
41085;95.692;94.923
41090;95.692;94.923
41095;95.692;94.923
41100;95.692;94.923
41105;95.692;94.923
41110;95.692;94.923
41115;95.692;94.923
41120;95.692;94.923
41125;95.692;94.923
41130;95.692;94.923
41135;95.692;94.923
41140;95.692;94.923
41145;95.692;94.923
41150;95.692;94.923
41155;95.692;94.923
41160;95.692;94.923
41165;95.692;94.923
41170;95.692;94.923
41175;95.692;94.923
41180;95.692;94.923
41185;95.692;94.923
41190;95.692;94.923
41195;95.692;94.923
41200;95.692;94.923
41205;95.692;94.923
41210;95.692;94.923
41215;95.692;94.923
41220;95.692;94.923
41225;95.692;94.923
41230;95.692;94.923
41235;95.692;94.923
41240;95.692;94.923
41245;95.692;94.923
41250;95.692;94.923
41255;95.692;94.923
41260;95.692;94.923
41265;95.692;94.923
41270;95.692;94.923
41275;95.692;94.923
41280;95.692;94.923
41285;95.692;94.923
41290;95.692;94.923
41295;95.692;94.923
41300;95.692;94.923
41305;95.692;94.923
41310;95.692;94.923
41315;95.692;94.923
41320;95.692;94.923
41325;95.692;94.923
41330;95.692;94.923
41335;95.692;94.923
41340;95.692;94.923
41345;95.692;94.923
41350;95.692;94.923
41355;95.692;94.923
41360;95.692;94.923
41365;95.692;94.923
41370;95.692;94.923
41375;95.692;94.923
41380;95.692;94.923
41385;95.692;94.923
41390;95.692;94.923
41395;95.692;94.923
41400;95.692;94.923
41405;95.692;94.923
41410;95.692;94.923
41415;95.692;94.923
41420;95.692;94.923
41425;95.692;94.923
41430;95.692;94.923
41435;95.692;94.923
41440;95.692;94.923
41445;95.692;94.923
41450;95.692;94.923
41455;95.692;94.923
41460;95.692;94.923
41465;95.692;94.923
41470;95.692;94.923
41475;95.692;94.923
41480;95.692;94.923
41485;95.692;94.923
41490;95.692;94.923
41495;95.692;94.923
41500;95.692;94.923
41505;95.846;94.923
41510;95.846;94.923
41515;95.846;94.923
41520;95.846;94.923
41525;95.846;94.923
41530;95.846;94.923
41535;95.846;94.923
41540;95.846;94.923
41545;95.846;94.923
41550;95.846;94.923
41555;95.846;94.923
41560;95.846;94.923
41565;95.846;94.923
41570;95.846;94.923
41575;95.846;94.923
41580;95.846;94.923
41585;95.846;94.923
41590;95.846;94.923
41595;95.846;94.923
41600;95.846;94.923
41605;95.846;94.923
41610;95.846;94.923
41615;95.846;94.923
41620;95.846;94.923
41625;95.846;94.923
41630;95.846;94.923
41635;95.846;94.923
41640;95.846;94.923
41645;95.846;94.923
41650;95.846;94.923
41655;95.846;94.923
41660;95.846;94.923
41665;95.846;94.923
41670;95.846;94.923
41675;95.846;94.923
41680;95.846;94.923
41685;95.846;94.923
41690;95.846;94.923
41695;95.846;94.923
41700;95.846;94.923
41705;95.846;94.923
41710;95.846;94.923
41715;95.846;94.923
41720;95.846;94.923
41725;95.846;94.923
41730;95.846;94.923
41735;95.846;94.923
41740;95.846;94.923
41745;95.846;94.923
41750;95.846;94.923
41755;95.846;94.923
41760;95.846;94.923
41765;95.846;94.923
41770;95.846;94.923
41775;95.846;94.923
41780;95.846;94.923
41785;95.846;94.923
41790;95.846;94.923
41795;95.846;94.923
41800;95.846;94.923
41805;95.846;94.923
41810;95.846;94.923
41815;95.846;94.923
41820;95.846;94.923
41825;95.846;94.923
41830;95.846;94.923
41835;95.846;94.923
41840;95.846;94.923
41845;95.846;94.923
41850;95.846;94.923
41855;95.846;94.923
41860;95.846;94.923
41865;95.846;94.923
41870;96.0;94.923
41875;96.0;94.923
41880;96.0;94.923
41885;96.0;94.923
41890;96.0;94.923
41895;96.0;94.923
41900;96.0;94.923
41905;96.0;94.923
41910;96.0;94.923
41915;96.0;94.923
41920;96.0;94.923
41925;96.0;94.923
41930;96.0;94.923
41935;96.0;94.923
41940;96.0;94.923
41945;96.0;94.923
41950;96.0;94.923
41955;96.0;94.923
41960;96.0;95.077
41965;96.0;95.231
41970;96.0;95.231
41975;96.0;95.231
41980;96.0;95.231
41985;96.0;95.231
41990;96.0;95.231
41995;96.0;95.231
42000;96.0;95.231
42005;96.0;95.231
42010;96.0;95.231
42015;96.0;95.231
42020;96.0;95.231
42025;96.0;95.231
42030;96.0;95.231
42035;96.0;95.231
42040;96.0;95.231
42045;96.0;95.231
42050;96.0;95.231
42055;96.0;95.231
42060;96.0;95.231
42065;96.0;95.231
42070;96.0;95.231
42075;96.0;95.231
42080;96.0;95.231
42085;96.0;95.231
42090;96.0;95.231
42095;96.0;95.231
42100;96.0;95.231
42105;96.0;95.231
42110;96.0;95.231
42115;96.0;95.231
42120;96.0;95.231
42125;96.0;95.231
42130;96.0;95.231
42135;96.0;95.231
42140;96.0;95.231
42145;96.0;95.231
42150;96.0;95.231
42155;96.0;95.231
42160;96.0;95.231
42165;96.0;95.231
42170;96.0;95.231
42175;96.0;95.231
42180;96.0;95.231
42185;96.0;95.231
42190;96.0;95.231
42195;96.0;95.231
42200;96.0;95.231
42205;96.0;95.231
42210;96.0;95.231
42215;96.0;95.231
42220;96.0;95.231
42225;96.0;95.231
42230;96.0;95.385
42235;96.0;95.385
42240;96.0;95.385
42245;96.0;95.385
42250;96.0;95.385
42255;96.0;95.385
42260;96.0;95.385
42265;96.0;95.385
42270;96.0;95.385
42275;96.0;95.385
42280;96.0;95.385
42285;96.0;95.385
42290;96.0;95.385
42295;96.0;95.385
42300;96.0;95.385
42305;96.0;95.385
42310;96.0;95.385
42315;96.0;95.385
42320;96.0;95.385
42325;96.0;95.385
42330;96.0;95.385
42335;96.0;95.385
42340;96.0;95.385
42345;96.0;95.385
42350;96.0;95.385
42355;96.0;95.385
42360;96.0;95.385
42365;96.0;95.385
42370;96.0;95.385
42375;96.0;95.385
42380;96.0;95.385
42385;96.0;95.385
42390;96.0;95.385
42395;96.0;95.385
42400;96.0;95.385
42405;96.0;95.385
42410;96.0;95.385
42415;96.0;95.385
42420;96.0;95.385
42425;96.0;95.385
42430;96.0;95.385
42435;96.0;95.385
42440;96.0;95.385
42445;96.0;95.385
42450;96.0;95.385
42455;96.0;95.385
42460;96.0;95.385
42465;96.0;95.385
42470;96.0;95.385
42475;96.0;95.385
42480;96.0;95.385
42485;96.0;95.385
42490;96.154;95.385
42495;96.154;95.385
42500;96.154;95.385
42505;96.154;95.385
42510;96.154;95.385
42515;96.154;95.385
42520;96.154;95.385
42525;96.154;95.385
42530;96.154;95.385
42535;96.154;95.385
42540;96.154;95.385
42545;96.154;95.385
42550;96.154;95.385
42555;96.154;95.385
42560;96.154;95.385
42565;96.154;95.385
42570;96.154;95.385
42575;96.154;95.385
42580;96.154;95.385
42585;96.154;95.385
42590;96.154;95.385
42595;96.154;95.385
42600;96.154;95.385
42605;96.154;95.385
42610;96.154;95.385
42615;96.154;95.385
42620;96.154;95.385
42625;96.154;95.385
42630;96.154;95.385
42635;96.154;95.385
42640;96.154;95.385
42645;96.154;95.385
42650;96.154;95.385
42655;96.154;95.385
42660;96.154;95.385
42665;96.154;95.385
42670;96.154;95.385
42675;96.154;95.385
42680;96.154;95.385
42685;96.154;95.385
42690;96.154;95.385
42695;96.154;95.385
42700;96.154;95.385
42705;96.154;95.385
42710;96.154;95.538
42715;96.154;95.538
42720;96.154;95.538
42725;96.154;95.538
42730;96.154;95.538
42735;96.154;95.538
42740;96.154;95.538
42745;96.154;95.538
42750;96.154;95.538
42755;96.154;95.538
42760;96.154;95.538
42765;96.154;95.538
42770;96.154;95.538
42775;96.154;95.538
42780;96.154;95.692
42785;96.154;95.692
42790;96.154;95.692
42795;96.154;95.692
42800;96.154;95.692
42805;96.154;95.692
42810;96.154;95.692
42815;96.154;95.692
42820;96.154;95.692
42825;96.154;95.692
42830;96.154;95.692
42835;96.154;95.692
42840;96.154;95.692
42845;96.154;95.692
42850;96.154;95.692
42855;96.154;95.692
42860;96.154;95.692
42865;96.154;95.692
42870;96.154;95.692
42875;96.154;95.692
42880;96.154;95.692
42885;96.154;95.692
42890;96.154;95.692
42895;96.154;95.692
42900;96.154;95.692
42905;96.154;95.692
42910;96.154;95.692
42915;96.154;95.692
42920;96.154;95.692
42925;96.154;95.692
42930;96.154;95.692
42935;96.154;95.692
42940;96.154;95.692
42945;96.154;95.692
42950;96.154;95.692
42955;96.154;95.692
42960;96.154;95.692
42965;96.154;95.692
42970;96.154;95.692
42975;96.154;95.692
42980;96.154;95.692
42985;96.154;95.692
42990;96.154;95.692
42995;96.154;95.692
43000;96.154;95.692
43005;96.154;95.692
43010;96.154;95.692
43015;96.154;95.692
43020;96.154;95.692
43025;96.154;95.692
43030;96.154;95.692
43035;96.154;95.692
43040;96.154;95.692
43045;96.154;95.692
43050;96.154;95.692
43055;96.154;95.692
43060;96.154;95.692
43065;96.154;95.692
43070;96.154;95.692
43075;96.154;95.692
43080;96.154;95.692
43085;96.154;95.692
43090;96.154;95.692
43095;96.154;95.692
43100;96.154;95.692
43105;96.0;95.692
43110;96.0;95.692
43115;96.0;95.692
43120;96.0;95.692
43125;96.0;95.692
43130;96.0;95.692
43135;96.0;95.692
43140;96.0;95.692
43145;96.0;95.692
43150;96.0;95.692
43155;96.0;95.692
43160;96.0;95.692
43165;96.0;95.692
43170;96.0;95.692
43175;96.0;95.692
43180;96.0;95.692
43185;96.0;95.692
43190;96.0;95.692
43195;96.0;95.692
43200;96.0;95.692
43205;96.154;95.692
43210;96.308;95.692
43215;96.308;95.692
43220;96.308;95.692
43225;96.308;95.692
43230;96.308;95.692
43235;96.308;95.692
43240;96.308;95.692
43245;96.308;95.692
43250;96.308;95.692
43255;96.308;95.692
43260;96.308;95.692
43265;96.308;95.692
43270;96.308;95.692
43275;96.308;95.692
43280;96.308;95.692
43285;96.308;95.692
43290;96.308;95.692
43295;96.462;95.692
43300;96.615;95.692
43305;96.615;95.692
43310;96.615;95.692
43315;96.615;95.692
43320;96.615;95.692
43325;96.615;95.692
43330;96.615;95.692
43335;96.615;95.692
43340;96.615;95.692
43345;96.615;95.692
43350;96.615;95.692
43355;96.615;95.692
43360;96.615;95.692
43365;96.615;95.692
43370;96.615;95.692
43375;96.615;95.692
43380;96.615;95.692
43385;96.615;95.692
43390;96.615;95.692
43395;96.615;95.692
43400;96.615;95.692
43405;96.615;95.692
43410;96.615;95.692
43415;96.615;95.692
43420;96.615;95.692
43425;96.615;95.692
43430;96.615;95.692
43435;96.615;95.692
43440;96.615;95.692
43445;96.615;95.692
43450;96.769;95.692
43455;96.769;95.692
43460;96.769;95.692
43465;96.769;95.692
43470;96.769;95.692
43475;96.769;95.692
43480;96.769;95.692
43485;96.769;95.692
43490;96.769;95.692
43495;96.769;95.692
43500;96.615;95.692
43505;96.615;95.692
43510;96.615;95.692
43515;96.615;95.692
43520;96.615;95.692
43525;96.615;95.692
43530;96.615;95.692
43535;96.615;95.692
43540;96.615;95.692
43545;96.615;95.692
43550;96.615;95.692
43555;96.615;95.692
43560;96.615;95.692
43565;96.615;95.692
43570;96.615;95.692
43575;96.615;95.692
43580;96.615;95.692
43585;96.615;95.692
43590;96.615;95.692
43595;96.615;95.692
43600;96.615;95.692
43605;96.615;95.692
43610;96.615;95.692
43615;96.615;95.692
43620;96.615;95.692
43625;96.462;95.692
43630;96.462;95.692
43635;96.462;95.692
43640;96.462;95.692
43645;96.462;95.692
43650;96.462;95.692
43655;96.462;95.692
43660;96.462;95.692
43665;96.462;95.692
43670;96.462;95.692
43675;96.462;95.692
43680;96.462;95.692
43685;96.462;95.692
43690;96.462;95.692
43695;96.462;95.692
43700;96.308;95.692
43705;96.308;95.692
43710;96.308;95.692
43715;96.308;95.692
43720;96.308;95.692
43725;96.308;95.692
43730;96.308;95.692
43735;96.308;95.692
43740;96.308;95.692
43745;96.308;95.692
43750;96.308;95.692
43755;96.308;95.692
43760;96.308;95.692
43765;96.308;95.692
43770;96.308;95.692
43775;96.308;95.692
43780;96.308;95.692
43785;96.308;95.692
43790;96.308;95.692
43795;96.308;95.692
43800;96.308;95.692
43805;96.308;95.692
43810;96.308;95.692
43815;96.308;95.692
43820;96.308;95.846
43825;96.308;95.846
43830;96.308;95.846
43835;96.308;95.846
43840;96.308;95.846
43845;96.308;95.846
43850;96.308;95.846
43855;96.308;95.846
43860;96.308;95.846
43865;96.308;95.846
43870;96.308;95.846
43875;96.308;95.846
43880;96.308;95.846
43885;96.308;95.846
43890;96.308;95.846
43895;96.308;95.846
43900;96.308;95.846
43905;96.308;95.846
43910;96.308;95.846
43915;96.308;95.846
43920;96.308;95.846
43925;96.308;95.846
43930;96.308;95.846
43935;96.308;95.846
43940;96.308;95.846
43945;96.308;95.846
43950;96.308;95.846
43955;96.308;95.846
43960;96.462;95.846
43965;96.462;95.846
43970;96.462;95.846
43975;96.462;95.846
43980;96.462;95.846
43985;96.462;95.846
43990;96.462;95.846
43995;96.462;95.846
44000;96.462;95.846
44005;96.462;95.846
44010;96.462;95.846
44015;96.462;95.846
44020;96.462;95.846
44025;96.462;95.846
44030;96.462;95.846
44035;96.462;95.846
44040;96.462;95.846
44045;96.462;95.846
44050;96.462;95.846
44055;96.462;95.846
44060;96.462;95.846
44065;96.462;95.846
44070;96.462;95.846
44075;96.462;95.846
44080;96.462;95.846
44085;96.462;95.846
44090;96.462;95.846
44095;96.462;95.846
44100;96.462;95.846
44105;96.462;95.846
44110;96.462;95.846
44115;96.462;95.846
44120;96.462;95.846
44125;96.462;95.846
44130;96.462;95.846
44135;96.462;95.846
44140;96.462;95.846
44145;96.462;95.846
44150;96.462;95.846
44155;96.462;95.846
44160;96.462;95.846
44165;96.462;95.846
44170;96.462;95.846
44175;96.462;95.846
44180;96.462;95.846
44185;96.462;95.846
44190;96.462;95.846
44195;96.462;95.846
44200;96.462;95.846
44205;96.462;95.846
44210;96.462;95.846
44215;96.462;95.846
44220;96.462;95.846
44225;96.462;95.846
44230;96.615;95.846
44235;96.615;95.846
44240;96.615;95.846
44245;96.615;95.846
44250;96.615;95.846
44255;96.615;95.846
44260;96.615;95.846
44265;96.615;95.846
44270;96.615;95.846
44275;96.615;95.846
44280;96.615;95.846
44285;96.615;95.846
44290;96.615;95.846
44295;96.615;95.846
44300;96.615;95.846
44305;96.615;95.846
44310;96.615;95.846
44315;96.615;95.846
44320;96.615;95.846
44325;96.615;95.846
44330;96.615;95.846
44335;96.615;95.846
44340;96.615;95.846
44345;96.615;95.846
44350;96.615;95.846
44355;96.615;95.846
44360;96.615;95.846
44365;96.615;95.846
